id,scrimId,event_type,match_time,round_number,capturing_team,team_1_score,team_2_score,objective_index,control_team_1_progress,control_team_2_progress,match_time_remaining,MapDataId
8744,1187,round_end,787.15,2,T_ce6d7d76,3,3,3,0,0,122.55,4507
8745,1187,round_end,716.39,5,T_a02bf5e9,5,0,1,100,99.99,0,4508
8746,1187,round_end,607.35,1,T_a02bf5e9,0,0,0,0,0,0,4509
8761,1189,round_end,529.43,1,T_a02bf5e9,0,2,2,0,0,0,4515
8762,1189,round_end,1024.25,2,T_5568bd9d,2,3,2,0,0,0,4515
8763,1189,round_end,600.14,1,T_a02bf5e9,0,0,0,0,0,0,4516
8747,1187,round_end,328.81,1,T_a02bf5e9,0,3,3,0,0,151.29,4510
8748,1187,round_end,548.88,2,T_ce6d7d76,3,3,3,0,0,260.01,4510
8749,1187,round_end,212.4,1,T_8c03018b,1,0,2,100,39.68,0,4511
8750,1187,round_end,518.18,2,T_8c03018b,2,0,0,100,99.99,0,4511
8751,1187,round_end,713.85,3,T_8c03018b,3,0,1,100,23.57,0,4511
8752,1188,round_end,670.82,1,T_a02bf5e9,0,0,4,5,3,0,4512
8753,1188,round_end,193.89,1,T_8c03018b,0,1,2,18.81,100,0,4513
8754,1188,round_end,485.76,2,T_8c03018b,0,2,0,80.21,100,0,4513
8755,1188,round_end,710.22,3,T_8c03018b,1,2,1,100,53.43,0,4513
8756,1188,round_end,710.22,3,T_8c03018b,1,2,1,100,53.43,0,4513
8757,1188,round_end,249.91,1,T_8c03018b,0,1,1,50.04,100,0,4514
8758,1188,round_end,537.5,2,T_8c03018b,1,1,0,100,97.48,0,4514
8759,1188,round_end,805.38,3,T_8c03018b,1,2,2,62.19,100,0,4514
8760,1188,round_end,805.38,3,T_8c03018b,1,2,2,62.19,100,0,4514
8765,1189,round_end,395.14,1,T_a02bf5e9,0,1,1,0,0,0,4518
8766,1189,round_end,755.69,2,T_5568bd9d,3,3,3,0,0,119.4,4518
8767,1189,round_end,755.69,2,T_5568bd9d,3,3,3,0,0,119.4,4518
8764,1189,round_end,254.3,1,T_a02bf5e9,0,0,0,1,5,0,4517
8768,1189,round_end,311.28,1,T_8c03018b,1,0,0,100,99.99,0,4519
8769,1189,round_end,646.33,2,T_8c03018b,1,1,2,99.99,100,0,4519
8770,1189,round_end,921.52,3,T_8c03018b,2,1,1,100,96.67,0,4519
8771,1189,round_end,921.52,3,T_8c03018b,2,1,1,100,96.67,0,4519
8772,1189,round_end,789.43,5,T_a02bf5e9,0,5,1,93.1,100,0,4520
8773,1190,round_end,245.18,1,T_8c03018b,1,0,1,100,54.25,0,4521
8774,1190,round_end,463.32,2,T_8c03018b,2,0,0,100,0,0,4521
8775,1190,round_end,674.32,3,T_8c03018b,3,0,2,100,39.75,0,4521
8776,1191,round_end,245.18,1,T_8c03018b,1,0,1,100,54.25,0,4522
8777,1191,round_end,463.32,2,T_8c03018b,2,0,0,100,0,0,4522
8778,1191,round_end,674.32,3,T_8c03018b,3,0,2,100,39.75,0,4522
8779,1192,round_end,245.18,1,T_8c03018b,1,0,1,100,54.25,0,4523
8780,1192,round_end,463.32,2,T_8c03018b,2,0,0,100,0,0,4523
8781,1192,round_end,674.32,3,T_8c03018b,3,0,2,100,39.75,0,4523
8782,1193,round_end,245.18,1,T_8c03018b,1,0,1,100,54.25,0,4524
8783,1193,round_end,463.32,2,T_8c03018b,2,0,0,100,0,0,4524
8784,1193,round_end,674.32,3,T_8c03018b,3,0,2,100,39.75,0,4524
8790,1193,round_end,678.15,1,T_f9416cc2,0,0,0,0,0,0,4527
8796,1194,round_end,396.93,1,T_dbf13920,0,1,1,0,0,0,4530
8797,1194,round_end,814.42,2,T_1699ed97,1,3,1,0,0,0,4530
8798,1194,round_end,390.15,1,T_dbf13920,0,1,1,0,0,0,4531
8799,1194,round_end,682.83,2,T_1699ed97,3,3,3,0,0,187.28,4531
8800,1194,round_end,682.83,2,T_1699ed97,3,3,3,0,0,187.28,4531
8801,1194,round_end,772.29,6,T_dbf13920,1,4,3,0,0,40,4532
8802,1194,round_end,631.57,1,T_dbf13920,0,0,0,0,0,0,4533
8803,1195,round_end,176.27,1,T_8c03018b,0,1,0,0,100,0,4534
8804,1195,round_end,491.86,2,T_8c03018b,1,1,2,100,99.99,0,4534
8805,1195,round_end,801.75,3,T_8c03018b,1,2,1,99.99,100,0,4534
8806,1195,round_end,801.75,3,T_8c03018b,1,2,1,99.99,100,0,4534
8808,1195,round_end,658.06,1,T_a02bf5e9,0,0,0,0,0,0,4536
8809,1195,round_end,443.66,1,T_a02bf5e9,0,1,1,0,0,0,4537
8810,1195,round_end,962.34,2,T_5568bd9d,3,3,3,0,0,0,4537
8811,1195,round_end,962.34,2,T_5568bd9d,3,3,3,0,0,0,4537
8814,1195,round_end,417.53,1,T_a02bf5e9,0,3,3,0,0,62.6,4539
8815,1195,round_end,906.79,2,T_5568bd9d,2,3,2,0,0,0,4539
8816,1195,round_end,409.98,1,T_a02bf5e9,0,3,3,0,0,70.17,4540
8817,1195,round_end,801.03,2,T_5568bd9d,3,3,3,0,0,88.81,4540
8818,1196,round_end,265.98,1,T_0cbebe29,0,0,0,0,0,0,4541
8819,1196,round_end,534.42,2,T_f4443d5e,0,3,0,0,0,0,4541
8821,1196,round_end,716.69,6,T_0cbebe29,2,3,1,0,0,40,4543
8822,1196,round_end,254.65,1,T_0cbebe29,0,3,3,0,0,225.4,4544
8823,1196,round_end,666.91,2,T_f4443d5e,1,3,1,0,0,0,4544
8828,1196,round_end,621.55,1,T_0cbebe29,0,0,0,0,0,0,4547
7050,942,round_end,268.78,1,T_674c7502,0,0,0,0,0,0,
7051,942,round_end,783.74,2,T_553ef4f1,2,3,2,0,0,0,
8854,1207,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4557
8855,1207,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4557
8856,1207,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4557
8857,1207,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4557
8862,1209,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4559
8863,1209,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4559
8864,1209,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4559
8865,1209,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4559
8866,1210,round_end,672.77,1,T_a02bf5e9,0,0,0,0,0,0,4560
8867,1210,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4561
8868,1210,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4561
8869,1210,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4561
8870,1210,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4561
8871,1210,round_end,491.13,1,T_a02bf5e9,0,2,2,0,0,0,4562
8872,1210,round_end,853.63,2,T_5568bd9d,3,3,3,0,0,117.33,4562
8873,1210,round_end,853.63,2,T_5568bd9d,3,3,3,0,0,117.33,4562
8876,1210,round_end,745.28,5,T_a02bf5e9,0,5,3,0,100,0,4564
8877,1210,round_end,413.67,1,T_a02bf5e9,0,0,4,5,1,0,4565
8878,1210,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4566
8879,1210,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4566
8880,1210,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4566
8881,1210,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4566
8882,1211,round_end,501.76,1,T_a02bf5e9,0,2,2,0,0,0,4567
8883,1211,round_end,922.3,2,T_5568bd9d,3,3,3,0,0,59.24,4567
8884,1211,round_end,922.3,2,T_5568bd9d,3,3,3,0,0,59.24,4567
8885,1211,round_end,289.18,1,T_8c03018b,0,1,0,99.99,100,0,4568
8886,1211,round_end,492.28,2,T_8c03018b,1,1,2,100,36.71,0,4568
8887,1211,round_end,698.36,3,T_8c03018b,1,2,1,37.35,100,0,4568
8888,1211,round_end,698.36,3,T_8c03018b,1,2,1,37.35,100,0,4568
8890,1211,round_end,243.18,1,T_8c03018b,1,0,1,100,18.72,0,4570
8891,1211,round_end,472.75,2,T_8c03018b,1,1,0,42.71,100,0,4570
8892,1211,round_end,666.2,3,T_8c03018b,2,1,2,100,23.24,0,4570
8893,1211,round_end,666.2,3,T_8c03018b,2,1,2,100,23.24,0,4570
8897,1211,round_end,324.06,1,T_a02bf5e9,0,0,0,0,0,276.04,4572
8898,1211,round_end,322.26,1,T_8c03018b,1,0,2,100,79.4,0,4573
8899,1211,round_end,570.94,2,T_8c03018b,2,0,0,100,47.17,0,4573
8900,1211,round_end,899.78,3,T_8c03018b,3,0,1,100,99.99,0,4573
8901,1211,round_end,492.96,1,T_a02bf5e9,0,2,2,0,0,0,4574
8902,1211,round_end,992.68,2,T_5568bd9d,2,3,2,0,0,0,4574
8903,1212,round_end,160.18,1,T_8c03018b,0,1,0,0,100,0,4575
8904,1212,round_end,432.35,2,T_8c03018b,0,2,1,66.68,100,0,4575
8905,1212,round_end,638.92,3,T_8c03018b,0,3,2,34.03,100,0,4575
8906,1213,round_end,168.11,1,T_8c03018b,1,0,1,100,0,0,4576
8907,1213,round_end,395.08,2,T_8c03018b,2,0,0,100,43.17,0,4576
8908,1213,round_end,598.92,3,T_8c03018b,3,0,2,100,27.19,0,4576
8909,1214,round_end,168.11,1,T_8c03018b,1,0,1,100,0,0,4577
8910,1214,round_end,395.08,2,T_8c03018b,2,0,0,100,43.17,0,4577
8911,1214,round_end,598.92,3,T_8c03018b,3,0,2,100,27.19,0,4577
8912,1215,round_end,395.15,1,T_f58d45ac,0,1,1,0,0,0,4578
8913,1215,round_end,886.9,2,T_12aacf23,2,3,2,0,0,0,4578
8914,1215,round_end,615.01,1,T_f58d45ac,0,0,0,0,0,0,4579
8915,1215,round_end,168.11,1,T_8c03018b,1,0,1,100,0,0,4580
8916,1215,round_end,395.08,2,T_8c03018b,2,0,0,100,43.17,0,4580
8917,1215,round_end,598.92,3,T_8c03018b,3,0,2,100,27.19,0,4580
8918,1215,round_end,480.2,1,T_f58d45ac,0,2,2,0,0,0,4581
8919,1215,round_end,959.98,2,T_12aacf23,2,3,2,0,0,0,4581
8920,1215,round_end,307.37,1,T_8c03018b,0,1,0,99.99,100,0,4582
8921,1215,round_end,635.81,2,T_8c03018b,1,1,1,100,98.31,0,4582
8922,1215,round_end,926.62,3,T_8c03018b,1,2,2,98.52,100,0,4582
8923,1215,round_end,926.62,3,T_8c03018b,1,2,2,98.52,100,0,4582
8925,1216,round_end,300.67,1,T_8c03018b,1,0,2,100,99.99,0,4584
8926,1216,round_end,554.22,2,T_8c03018b,1,1,0,41.47,100,0,4584
8927,1216,round_end,736.07,3,T_8c03018b,2,1,1,100,0,0,4584
8928,1216,round_end,736.07,3,T_8c03018b,2,1,1,100,0,0,4584
8929,1216,round_end,506.35,1,T_3238eb96,0,2,2,0,0,0,4585
8930,1216,round_end,1024.77,2,T_fa455f51,2,3,2,0,0,0,4585
8931,1216,round_end,477.05,1,T_3238eb96,0,3,3,0,0,3.19,4586
8932,1216,round_end,801.42,2,T_fa455f51,3,3,3,0,0,155.5,4586
8933,1216,round_end,932.53,5,T_3238eb96,5,0,2,100,0,0,4587
8935,1216,round_end,562.72,1,T_3238eb96,0,0,1,4,5,0,4589
8936,1217,round_end,487.32,1,T_a02bf5e9,0,3,3,0,0,9.74,4590
8937,1217,round_end,967.07,2,T_5568bd9d,2,3,2,0,0,0,4590
8938,1218,round_end,414.94,1,T_a02bf5e9,0,3,3,0,0,65.19,4591
8939,1218,round_end,654.92,2,T_5568bd9d,0,3,0,0,0,0,4591
8940,1218,round_end,628.7,1,T_a02bf5e9,0,0,0,0,0,0,4592
8941,1218,round_end,879.48,6,T_a02bf5e9,1,4,3,0,0,40,4593
8942,1218,round_end,437.67,1,T_a02bf5e9,0,3,3,0,0,42.47,4594
8943,1218,round_end,863.98,2,T_5568bd9d,1,3,1,0,0,0,4594
8944,1218,round_end,274.7,1,T_8c03018b,1,0,1,100,68.55,0,4595
8945,1218,round_end,487.75,2,T_8c03018b,2,0,2,100,35.25,0,4595
8946,1218,round_end,813.19,3,T_8c03018b,3,0,0,100,99.99,0,4595
8949,1218,round_end,487.32,1,T_a02bf5e9,0,3,3,0,0,9.74,4597
8950,1218,round_end,967.07,2,T_5568bd9d,2,3,2,0,0,0,4597
8951,1219,round_end,278.29,1,T_8c03018b,1,0,2,100,99.99,0,4598
8952,1219,round_end,494.41,2,T_8c03018b,1,1,0,46,100,0,4598
8953,1219,round_end,693.08,3,T_8c03018b,2,1,1,100,0,0,4598
8954,1219,round_end,693.08,3,T_8c03018b,2,1,1,100,0,0,4598
8955,1219,round_end,413.12,1,T_a02bf5e9,0,1,1,0,0,0,4599
8956,1219,round_end,908.17,2,T_5568bd9d,3,3,3,0,0,0,4599
8957,1219,round_end,908.17,2,T_5568bd9d,3,3,3,0,0,0,4599
8958,1219,round_end,476.79,1,T_a02bf5e9,0,3,3,0,0,3.42,4600
8959,1219,round_end,827.8,2,T_5568bd9d,3,3,3,0,0,128.81,4600
8960,1219,round_end,827.8,2,T_5568bd9d,3,3,3,0,0,128.81,4600
8961,1220,round_end,538.99,1,T_a02bf5e9,0,0,0,0,0,61.22,4601
8962,1220,round_end,400.38,1,T_a02bf5e9,0,1,1,0,0,0,4602
8963,1220,round_end,876.23,2,T_5568bd9d,1,3,1,0,0,0,4602
8964,1220,round_end,262.92,1,T_a02bf5e9,0,0,0,0,0,0,4603
8965,1220,round_end,663.19,2,T_5568bd9d,3,3,3,0,0,79.65,4603
8966,1220,round_end,663.19,2,T_5568bd9d,3,3,3,0,0,79.65,4603
8967,1220,round_end,950.59,5,T_a02bf5e9,5,0,4,100,76.3,0,4604
8968,1220,round_end,213.45,1,T_8c03018b,1,0,2,100,12.71,0,4605
8969,1220,round_end,459.36,2,T_8c03018b,2,0,0,100,53.96,0,4605
8970,1220,round_end,705.03,3,T_8c03018b,3,0,1,100,61.12,0,4605
8971,1219,round_end,814.06,6,T_a02bf5e9,4,1,4,0,0,40,4606
8973,1219,round_end,702.29,1,T_a02bf5e9,0,0,1,4,5,0,4608
8974,1221,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4609
8975,1221,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4609
8976,1221,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4609
8977,1221,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4609
8978,1222,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4610
8979,1222,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4610
8980,1222,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4610
8981,1222,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4610
8982,1223,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4611
8983,1223,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4611
8984,1223,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4611
8985,1223,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4611
8990,1225,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4613
8991,1225,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4613
8992,1225,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4613
8993,1225,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4613
8994,1226,round_end,376.3,1,T_8c03018b,1,0,0,100,99.99,0,4614
8995,1226,round_end,570.6,2,T_8c03018b,1,1,1,33.35,100,0,4614
8996,1226,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4614
8997,1226,round_end,801.33,3,T_8c03018b,1,2,2,39.05,100,0,4614
9014,1227,round_end,519.35,1,T_a02bf5e9,0,2,2,0,0,0,4622
9015,1227,round_end,759.22,2,T_5568bd9d,0,3,0,0,0,0,4622
9016,1227,round_end,626.66,1,T_a02bf5e9,0,0,0,0,0,0,4623
9017,1227,round_end,746.57,5,T_a02bf5e9,0,5,1,0,100,0,4624
9018,1227,round_end,536.46,1,T_a02bf5e9,0,0,3,5,4,0,4625
9019,1227,round_end,200.28,1,T_8c03018b,0,1,2,34.01,100,0,4626
9020,1227,round_end,478.89,2,T_8c03018b,1,1,1,100,86.84,0,4626
9021,1227,round_end,723.01,3,T_8c03018b,2,1,0,100,72.05,0,4626
9022,1227,round_end,723.01,3,T_8c03018b,2,1,0,100,72.05,0,4626
9031,1229,round_end,214.27,1,T_8c03018b,0,1,2,26.09,100,0,4630
9032,1229,round_end,510.8,2,T_8c03018b,0,2,1,92.87,100,0,4630
9033,1229,round_end,767.7,3,T_8c03018b,0,3,0,71,100,0,4630
9034,1230,round_end,214.27,1,T_8c03018b,0,1,2,26.09,100,0,4631
9035,1230,round_end,510.8,2,T_8c03018b,0,2,1,92.87,100,0,4631
9036,1230,round_end,767.7,3,T_8c03018b,0,3,0,71,100,0,4631
9037,1231,round_end,214.27,1,T_8c03018b,0,1,2,26.09,100,0,4632
9038,1231,round_end,510.8,2,T_8c03018b,0,2,1,92.87,100,0,4632
9039,1231,round_end,767.7,3,T_8c03018b,0,3,0,71,100,0,4632
9040,1231,round_end,189.91,1,T_a02bf5e9,0,0,0,0,0,410.12,4634
9041,1231,round_end,440.11,1,T_a02bf5e9,0,3,3,0,0,40.09,4635
9042,1231,round_end,1006.58,2,T_5568bd9d,2,3,2,0,0,0,4635
9043,1231,round_end,434.9,1,T_a02bf5e9,0,3,3,0,0,45.29,4636
9044,1231,round_end,706.67,2,T_5568bd9d,0,3,0,0,0,0,4636
9045,1233,round_end,697.71,1,T_a02bf5e9,0,0,0,0,0,0,4637
7106,954,round_end,423.9,1,T_68c6a1f8,0,0,4,5,3,0,
9046,1233,round_end,524.84,1,T_a02bf5e9,0,3,3,0,0,0,4638
9047,1233,round_end,944.13,2,T_5568bd9d,1,3,1,0,0,0,4638
9048,1233,round_end,797.95,6,T_a02bf5e9,2,3,0,0,0,40,4639
9049,1234,round_end,246.12,1,T_8c03018b,1,0,0,100,59.25,0,4640
9050,1234,round_end,530.21,2,T_8c03018b,2,0,2,100,74.55,0,4640
9051,1234,round_end,841.34,3,T_8c03018b,2,1,1,99.99,100,0,4640
9052,1234,round_end,841.34,3,T_8c03018b,2,1,1,99.99,100,0,4640
9053,1234,round_end,485.66,1,T_a02bf5e9,0,3,3,0,0,0,4641
9054,1234,round_end,898.32,2,T_5568bd9d,1,3,1,0,0,0,4641
9055,1234,round_end,477.24,1,T_a02bf5e9,0,3,3,0,0,2.94,4642
9056,1234,round_end,984.7,2,T_5568bd9d,2,3,2,0,0,0,4642
9057,1234,round_end,530.37,1,T_a02bf5e9,0,0,0,3,5,0,4643
9058,1234,round_end,956.18,6,T_a02bf5e9,3,2,0,0,0,40,4644
9059,1234,round_end,474,1,T_a02bf5e9,0,3,3,0,0,6.23,4645
9060,1234,round_end,876.24,2,T_5568bd9d,1,3,1,0,0,0,4645
9061,1234,round_end,642.23,1,T_a02bf5e9,0,0,0,0,0,0,4646
9062,1235,round_end,239.61,1,T_a02bf5e9,0,0,4,5,1,0,4647
9063,1235,round_end,600.17,1,T_a02bf5e9,0,0,0,0,0,0,4648
9064,1235,round_end,249.1,1,T_a02bf5e9,0,0,0,0,0,0,4649
9065,1235,round_end,735.38,2,T_5568bd9d,2,3,2,0,0,0,4649
9069,1235,round_end,166.12,1,T_8c03018b,0,1,2,0,100,0,4651
9070,1235,round_end,485.13,2,T_8c03018b,0,2,1,99.99,100,0,4651
9071,1235,round_end,780.8,3,T_8c03018b,1,2,0,100,98.35,0,4651
9072,1235,round_end,780.8,3,T_8c03018b,1,2,0,100,98.35,0,4651
9073,1235,round_end,452.36,1,T_a02bf5e9,0,3,3,0,0,27.8,4652
9074,1235,round_end,870.15,2,T_5568bd9d,1,3,1,0,0,0,4652
9075,1235,round_end,177.93,1,T_8c03018b,1,0,2,100,0,0,4653
9076,1235,round_end,351.45,2,T_8c03018b,2,0,0,100,0,0,4653
9077,1235,round_end,665.12,3,T_8c03018b,3,0,1,100,99.99,0,4653
9078,1235,round_end,778.87,6,T_a02bf5e9,3,2,0,0,0,40,4654
9079,1236,round_end,200.28,1,T_8c03018b,0,1,2,34.01,100,0,4655
9080,1236,round_end,478.89,2,T_8c03018b,1,1,1,100,86.84,0,4655
9081,1236,round_end,723.01,3,T_8c03018b,2,1,0,100,72.05,0,4655
9082,1236,round_end,723.01,3,T_8c03018b,2,1,0,100,72.05,0,4655
9083,1236,round_end,377.53,1,T_a02bf5e9,0,3,3,0,0,102.62,4656
9084,1236,round_end,767.45,2,T_5568bd9d,1,3,1,0,0,0,4656
9087,1236,round_end,630.61,1,T_a02bf5e9,0,0,0,0,0,0,4658
9088,1236,round_end,514.1,1,T_a02bf5e9,0,2,2,0,0,0,4659
9089,1236,round_end,901.5,2,T_5568bd9d,3,3,3,0,0,92.39,4659
9090,1236,round_end,901.5,2,T_5568bd9d,3,3,3,0,0,92.39,4659
9091,1236,round_end,240.04,1,T_a02bf5e9,0,0,0,0,0,0,4660
9092,1236,round_end,581.98,2,T_5568bd9d,3,3,3,0,0,138.22,4660
9093,1236,round_end,581.98,2,T_5568bd9d,3,3,3,0,0,138.22,4660
9094,1236,round_end,798.57,6,T_a02bf5e9,3,2,1,0,0,40,4661
9095,1237,round_end,198.55,1,T_8c03018b,1,0,2,100,26.69,0,4662
9096,1237,round_end,418.43,2,T_8c03018b,1,1,1,25.93,100,0,4662
9097,1237,round_end,680.14,3,T_8c03018b,1,2,0,86.45,100,0,4662
9098,1237,round_end,680.14,3,T_8c03018b,1,2,0,86.45,100,0,4662
9099,1237,round_end,250.68,1,T_a02bf5e9,0,0,0,0,0,0,4663
9100,1237,round_end,697.23,2,T_5568bd9d,3,3,3,0,0,33.56,4663
9101,1237,round_end,697.23,2,T_5568bd9d,3,3,3,0,0,33.56,4663
9102,1237,round_end,854.44,6,T_a02bf5e9,3,2,2,0,0,40,4664
9103,1237,round_end,507.11,1,T_a02bf5e9,0,3,3,0,0,0,4665
9104,1237,round_end,986.84,2,T_5568bd9d,2,3,2,0,0,0,4665
9105,1238,round_end,222.46,1,T_8c03018b,1,0,2,100,38.24,0,4666
9106,1238,round_end,433.42,2,T_8c03018b,2,0,1,100,37.8,0,4666
9107,1238,round_end,595.42,3,T_8c03018b,3,0,0,100,0,0,4666
9108,1238,round_end,480.13,1,T_a02bf5e9,0,2,2,0,0,0,4667
9109,1238,round_end,785.5,2,T_1699ed97,3,3,3,0,0,174.49,4667
9110,1238,round_end,785.5,2,T_1699ed97,3,3,3,0,0,174.49,4667
9111,1238,round_end,410.3,1,T_a02bf5e9,0,1,1,0,0,0,4668
9112,1238,round_end,778.08,2,T_1699ed97,3,3,3,0,0,112.16,4668
9113,1238,round_end,778.08,2,T_1699ed97,3,3,3,0,0,112.16,4668
9114,1238,round_end,332.29,1,T_a02bf5e9,0,0,0,0,0,267.82,4669
9115,1238,round_end,774.01,6,T_a02bf5e9,3,2,0,0,0,40,4670
9116,1238,round_end,534.71,1,T_a02bf5e9,0,0,4,5,2,0,4671
9117,1237,round_end,526.62,1,T_a02bf5e9,0,0,4,5,3,0,4672
9118,1239,round_end,273.55,1,T_8c03018b,0,1,0,72.73,100,0,4673
9119,1239,round_end,452.63,2,T_8c03018b,1,1,1,100,0,0,4673
9120,1239,round_end,719.05,3,T_8c03018b,1,2,2,78.79,100,0,4673
9121,1239,round_end,719.05,3,T_8c03018b,1,2,2,78.79,100,0,4673
9122,1239,round_end,380.62,1,T_b958fc84,0,3,3,0,0,99.51,4674
9123,1239,round_end,716.97,2,T_3238eb96,3,3,3,0,0,143.54,4674
9124,1239,round_end,583.93,1,T_b958fc84,0,0,0,0,0,16.28,4675
9128,1237,round_end,368.55,1,T_a02bf5e9,0,0,0,0,0,231.61,4678
9134,1240,round_end,543.07,1,T_a02bf5e9,0,0,0,0,0,57.16,4681
9135,1240,round_end,520.1,1,T_a02bf5e9,0,2,2,0,0,0,4682
9136,1240,round_end,1068.47,2,T_5568bd9d,2,3,2,0,0,0,4682
9137,1240,round_end,843.07,6,T_a02bf5e9,1,4,4,0,0,40,4683
9138,1240,round_end,347.29,1,T_a02bf5e9,0,0,0,1,5,0,4684
9139,1240,round_end,287.05,1,T_8c03018b,1,0,0,100,90.92,0,4685
9140,1240,round_end,632.72,2,T_8c03018b,1,1,1,99.99,100,0,4685
9141,1240,round_end,971.58,3,T_8c03018b,1,2,2,99.99,100,0,4685
9142,1240,round_end,971.58,3,T_8c03018b,1,2,2,99.99,100,0,4685
9143,1241,round_end,157.57,1,T_8c03018b,1,0,2,100,0,0,4686
9144,1241,round_end,411.96,2,T_8c03018b,2,0,1,100,79.19,0,4686
9145,1241,round_end,703.93,3,T_8c03018b,3,0,0,100,95.53,0,4686
9146,1241,round_end,262.8,1,T_e21dde7d,0,0,0,0,0,0,4687
9147,1241,round_end,532.87,2,T_29e0905e,3,3,3,0,0,210.14,4687
9148,1241,round_end,532.87,2,T_29e0905e,3,3,3,0,0,210.14,4687
9149,1241,round_end,240.04,1,T_e21dde7d,0,0,0,0,0,0,4688
9150,1241,round_end,754.72,2,T_29e0905e,3,3,3,0,0,0,4688
9151,1241,round_end,754.72,2,T_29e0905e,3,3,3,0,0,0,4688
9152,1241,round_end,600.11,1,T_e21dde7d,0,0,0,0,0,0,4689
9153,1241,round_end,767.92,5,T_e21dde7d,5,0,4,100,18.06,0,4690
9154,1241,round_end,499.25,1,T_e21dde7d,0,2,2,0,0,0,4691
9155,1241,round_end,850.13,2,T_29e0905e,3,3,3,0,0,128.95,4691
9156,1241,round_end,850.13,2,T_29e0905e,3,3,3,0,0,128.95,4691
9157,1243,round_end,190.16,1,T_a02bf5e9,0,0,5,5,0,0,4692
9158,1243,round_end,240.04,1,T_eb73c192,0,0,0,0,0,0,4693
9159,1243,round_end,277.22,2,T_c2f547c5,1,0,0,0,0,202.82,4693
9160,1243,round_end,432.85,1,T_eb73c192,0,3,3,0,0,47.26,4694
9161,1243,round_end,682.23,2,T_c2f547c5,0,3,0,0,0,0,4694
9162,1243,round_end,458.28,1,T_eb73c192,0,1,1,0,0,0,4695
9163,1243,round_end,742.84,2,T_c2f547c5,2,1,1,0,0,105.32,4695
9164,1243,round_end,645.22,1,T_eb73c192,0,0,0,0,0,0,4696
9167,1244,round_end,156.58,1,T_8c03018b,1,0,1,100,0,0,4698
9168,1244,round_end,444.44,2,T_8c03018b,2,0,2,100,83.63,0,4698
9169,1244,round_end,610.47,1,T_eb73c192,0,0,0,0,0,0,4699
9170,1244,round_end,420.76,1,T_eb73c192,0,1,1,0,0,0,4700
9171,1244,round_end,562.59,2,T_5b9402a1,2,1,1,0,0,248.14,4700
9172,1244,round_end,301.26,1,T_8c03018b,1,0,1,100,99.99,0,4701
9173,1244,round_end,557.35,2,T_8c03018b,2,0,0,100,79.39,0,4701
9174,1244,round_end,490.95,1,T_c2f547c5,0,2,2,0,0,0,4702
9175,1244,round_end,816.03,2,T_5b9402a1,3,2,2,0,0,154.75,4702
9176,1245,round_end,282.25,1,T_8c03018b,1,0,0,100,83.64,0,4703
9177,1245,round_end,596.44,2,T_8c03018b,2,0,1,100,98.63,0,4703
9178,1245,round_end,891.64,3,T_8c03018b,3,0,2,100,99.99,0,4703
9179,1245,round_end,513.38,1,T_a02bf5e9,0,2,2,0,0,0,4704
9180,1245,round_end,805.01,2,T_5568bd9d,3,3,3,0,0,188.22,4704
9181,1245,round_end,805.01,2,T_5568bd9d,3,3,3,0,0,188.22,4704
9182,1245,round_end,736.51,6,T_a02bf5e9,2,3,0,0,0,40,4705
